merged_data
Month,2023_temp,2022_temp,2021_temp,2020_temp,2023_humid,2022_humid,2021_humid,2020_humid,date,class,focuses,uf,2020_rain,2021_rain,2022_rain,2023_rain
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Floresta,3.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Floresta,7.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Floresta,63.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Floresta,7.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Floresta,4.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,4.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,7.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,14.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,15.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,56.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,5.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Outros,20.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,5.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,21.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,102.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,20.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,407.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,14.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,3.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2020/12,Vegetacao Secundaria,3.0,TOCANTINS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,9.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,46.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,532.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,161.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,787.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,27.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,5.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Consolidado,25.0,TOCANTINS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,1.0,ACRE,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,5.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,69.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,92.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,106.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,556.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,29.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,3.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Desmatamento Recente,4.0,TOCANTINS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,13.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,19.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,6.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,8.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,78.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,2.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Floresta,3.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,39.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,4.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,51.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,38.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,71.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,5.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Outros,25.0,RORAIMA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,1.0,AMAPÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,25.0,AMAZONAS,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,159.0,MARANHÃO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,10.0,MATO GROSSO,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,253.0,PARÁ,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,2.0,RONDÔNIA,2522.6,2614.0,1981.9,903.8
12.0,26.8,26.5,26.0,26.2,89.3,81.8,90.7,86.3,2019/12,Vegetacao Secundaria,6.0,TOCANTINS,2522.6,2614.0,1981.9,903.8
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,1.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,1.0,AMAPÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,18.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,11.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,499.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,118.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,34.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Consolidado,225.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,1.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,30.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,39.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,26.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,7.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Desmatamento Recente,178.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,4.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,55.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,3.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,46.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,49.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,4.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Floresta,1129.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Outros,11.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Outros,23.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Outros,24.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Outros,426.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,1.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,28.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,2.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,21.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,43.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,2.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2024/02,Vegetacao Secundaria,99.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,1.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,3.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,5.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,270.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,49.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,13.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,9.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Consolidado,4.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,11.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,1.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,39.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,8.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,8.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,5.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Desmatamento Recente,1.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,2.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,1.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,26.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,16.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,4.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,27.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Floresta,4.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Outros,6.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Outros,12.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Outros,5.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Outros,88.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Vegetacao Secundaria,1.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Vegetacao Secundaria,7.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Vegetacao Secundaria,9.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Vegetacao Secundaria,5.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2023/02,Vegetacao Secundaria,1.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,3.0,ACRE,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,2.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,9.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,261.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,42.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,13.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,15.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Consolidado,1.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,12.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,2.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,32.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,2.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,3.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,19.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Desmatamento Recente,2.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Floresta,3.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Floresta,1.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Floresta,4.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Floresta,18.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Outros,1.0,AMAPÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Outros,8.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Outros,9.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Outros,91.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,1.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,1.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,9.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,13.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,5.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2022/02,Vegetacao Secundaria,2.0,TOCANTINS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,12.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,29.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,298.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,139.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,10.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Consolidado,11.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,10.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,10.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,31.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,78.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,5.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Desmatamento Recente,16.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Floresta,1.0,AMAPÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Floresta,6.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Floresta,1.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Floresta,6.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Floresta,6.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Outros,1.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Outros,24.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Outros,5.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Outros,1.0,RONDÔNIA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Outros,104.0,RORAIMA,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Vegetacao Secundaria,4.0,AMAZONAS,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Vegetacao Secundaria,6.0,MARANHÃO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Vegetacao Secundaria,6.0,MATO GROSSO,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2021/02,Vegetacao Secundaria,44.0,PARÁ,256.0,460.0,476.1,109.0
2.0,25.4,25.4,25.9,26.8,90.5,90.2,87.5,82.8,2020/02,Desmatamento Consolidado,18.0,AMAZONAS,256.0,460.0,476.1,109.0
